id,date,asset,liability
15300,3/31/2002,117472,107684
15300,6/30/2002,124188,114100
15300,9/30/2002,134034,123703
15302,12/31/2002,73356,66724
15302,3/31/2002,71062,66485
15302,6/30/2002,73966,68477
15302,9/30/2002,77396,70975
15305,12/31/2002,153555,134468
15305,3/31/2002,142596,124478
15305,6/30/2002,137505,119114
15305,9/30/2002,143624,124651
15306,12/31/2002,55784,49682
15306,3/31/2002,54108,48265
15306,6/30/2002,53189,47094
15306,9/30/2002,54794,48515
15308,12/31/2002,31148,26034
15308,3/31/2002,32040,27203
15308,6/30/2002,31080,26075
15308,9/30/2002,31612,26509
15310,12/31/2002,434278,390707
15310,3/31/2002,431149,394627
15310,6/30/2002,424985,384672
15310,9/30/2002,433550,390820
15311,12/31/2002,81850,72089
15311,3/31/2002,83476,74783
15311,6/30/2002,80722,71555
15311,9/30/2002,82985,73410
15312,12/31/2002,60325,53706
15312,3/31/2002,61318,55408
15312,6/30/2002,57333,51054
15312,9/30/2002,59925,53413
15317,12/31/2002,89621,82882
15317,3/31/2002,89185,83257
15317,6/30/2002,89257,83118
15317,9/30/2002,92139,85666
15320,12/31/2002,50715,45528
15320,3/31/2002,45499,40979
15320,6/30/2002,46217,41332
15320,9/30/2002,48087,42992
15321,12/31/2002,147047,133530
15321,3/31/2002,135424,123311
15321,6/30/2002,143321,130475
15321,9/30/2002,139877,126751
15323,12/31/2002,132207,119564
15323,3/31/2002,124775,112949
15323,6/30/2002,126097,114082
15323,9/30/2002,131198,118905
15324,12/31/2002,159077,141167
15324,3/31/2002,148099,132755
15324,6/30/2002,150206,134221
15324,9/30/2002,154979,137649
15325,12/31/2002,941100,835812
15325,3/31/2002,868956,770915
15325,6/30/2002,881104,779567
15325,9/30/2002,939340,834874
15326,12/31/2002,88617,81035
15326,3/31/2002,79943,74438
15326,6/30/2002,81412,74505
15326,9/30/2002,86195,78487
15328,12/31/2002,33843,27919
15328,3/31/2002,34686,29061
15328,6/30/2002,35030,29190
15328,9/30/2002,35322,29500
15329,12/31/2002,60183,54305
15329,3/31/2002,59937,54667
15329,6/30/2002,59790,54275
15329,9/30/2002,58916,53320
15333,12/31/2002,121631,111456
15333,3/31/2002,109698,101436
15333,6/30/2002,114132,105544
15333,9/30/2002,119889,109909
15334,12/31/2002,72398,63646
15334,3/31/2002,68765,60543
15334,6/30/2002,67589,59259
15334,9/30/2002,68596,60035
15336,12/31/2002,80000,72983
15336,3/31/2002,65910,59620
15336,6/30/2002,74318,67647
15336,9/30/2002,76073,69083
15337,12/31/2002,103615,87084
15337,3/31/2002,99971,85610
15337,6/30/2002,97863,82749
15337,9/30/2002,100484,84543
15339,12/31/2002,68017,61455
15339,3/31/2002,64518,58853
15339,6/30/2002,64239,58093
15339,9/30/2002,65809,59418
15345,12/31/2002,56114,51264
15345,3/31/2002,52865,48787
15345,6/30/2002,54417,50016
15345,9/30/2002,57260,52531
15346,12/31/2002,28750,24665
15346,3/31/2002,29104,25421
15346,6/30/2002,28788,24824
15346,9/30/2002,27714,23641
15347,12/31/2002,75113,68521
15347,3/31/2002,74163,68007
15347,6/30/2002,72329,66022
15347,9/30/2002,72287,65817
15348,12/31/2002,38421,34386
15348,3/31/2002,41730,37955
15348,6/30/2002,42559,38613
15348,9/30/2002,42449,38388
15352,12/31/2002,13950,12716
15352,3/31/2002,12821,11649
15352,6/30/2002,12722,11472
15352,9/30/2002,13375,12073
15353,12/31/2002,21010,19269
15353,3/31/2002,20530,19027
15353,6/30/2002,19323,17620
15353,9/30/2002,19570,17816
15354,12/31/2002,53101,46118
15354,3/31/2002,48492,42304
15354,6/30/2002,47794,41119
15354,9/30/2002,47663,40772
15355,12/31/2002,39080,33888
15355,3/31/2002,38097,33266
15355,6/30/2002,38483,33357
15355,9/30/2002,40105,34786
15359,12/31/2002,902407,819472
15359,3/31/2002,839483,762870
15359,6/30/2002,837515,758191
15359,9/30/2002,861042,780030
1536,12/31/2002,1340000,1220000
1536,3/31/2002,1240000,1100000
1536,6/30/2002,1220000,1100000
1536,9/30/2002,1230000,1110000
15362,12/31/2002,48261,42464
15362,3/31/2002,44351,38952
15362,6/30/2002,44363,38830
15362,9/30/2002,47164,41501
15363,12/31/2002,31627,26144
15363,3/31/2002,31564,26204
15363,6/30/2002,31258,25828
15363,9/30/2002,31569,26039
15364,3/31/2002,28386,23041
15364,6/30/2002,28638,23014
15364,12/31/2002,28347,22866
15364,9/30/2002,28596,22872
15367,12/31/2002,82562,75223
15367,3/31/2002,81778,74502
15367,6/30/2002,80857,73644
15367,9/30/2002,79545,72153
15368,3/31/2002,46473,43382
15368,6/30/2002,38617,35348
15368,9/30/2002,38799,36184
15369,12/31/2002,23544,20254
15369,3/31/2002,23444,20208
15369,6/30/2002,22135,18875
15369,9/30/2002,22394,19081
15375,12/31/2002,28246,24488
15375,3/31/2002,26918,23376
15375,6/30/2002,26852,23251
15375,9/30/2002,26670,22978
15384,12/31/2002,170903,153434
15384,3/31/2002,162223,146485
15384,6/30/2002,164744,148124
15384,9/30/2002,168541,150901
15392,12/31/2002,17575,16228
15392,3/31/2002,15320,14017
15392,6/30/2002,15363,14047
15392,9/30/2002,15450,14116
15397,12/31/2002,147629,133999
15397,3/31/2002,133590,120533
15397,6/30/2002,139769,126676
15397,9/30/2002,144162,130503
15399,12/31/2002,662759,588010
15399,3/31/2002,617856,552971
15399,6/30/2002,607446,538690
15399,9/30/2002,659024,586210
15403,12/31/2002,72671,66071
15403,3/31/2002,67438,61213
15403,6/30/2002,69200,62769
15403,9/30/2002,71187,64688
15405,12/31/2002,116983,103136
15405,3/31/2002,116050,102098
15405,6/30/2002,113361,99013
15405,9/30/2002,111976,98002
15407,12/31/2002,57400000,53000000
15407,3/31/2002,56100000,51900000
15407,6/30/2002,58400000,54000000
15407,9/30/2002,59300000,54800000
15409,12/31/2002,154741,138274
15409,3/31/2002,164623,150074
15409,6/30/2002,163423,148469
15409,9/30/2002,160879,145075
15414,12/31/2002,47063,43269
15414,3/31/2002,49333,45668
15414,6/30/2002,48646,44926
15414,9/30/2002,45528,41624
15415,12/31/2002,56808,51628
15415,3/31/2002,56113,51353
15415,6/30/2002,56467,51431
15415,9/30/2002,56886,51619
15417,12/31/2002,17818,15607
15417,3/31/2002,16559,14480
15417,6/30/2002,17168,15031
15417,9/30/2002,18326,16071
15419,12/31/2002,15619,14016
15419,3/31/2002,14610,13143
15419,6/30/2002,15578,14037
15419,9/30/2002,16280,14686
15423,12/31/2002,26261,23874
15423,3/31/2002,24615,22345
15423,6/30/2002,24716,22427
15423,9/30/2002,24871,22503
15426,12/31/2002,13145,12052
15426,3/31/2002,15213,14132
15426,6/30/2002,13934,12857
15426,9/30/2002,13586,12504
15427,12/31/2002,66806,56976
15427,3/31/2002,64672,56180
15427,6/30/2002,64297,55449
15427,9/30/2002,62442,52986
15431,12/31/2002,37463,33931
15431,3/31/2002,33147,29924
15431,6/30/2002,37599,34239
15431,9/30/2002,37787,34340
15432,12/31/2002,20399,17795
15432,3/31/2002,19548,17244
15432,6/30/2002,19377,16939
15432,9/30/2002,20444,17892
15437,12/31/2002,596628,543765
15437,3/31/2002,538210,486568
15437,6/30/2002,619650,566092
15437,9/30/2002,618659,565534
15440,12/31/2002,37619,34185
15440,3/31/2002,35031,31807
15440,6/30/2002,34943,31403
15440,9/30/2002,35150,31353
15441,12/31/2002,48043,40237
15441,3/31/2002,46515,39389
15441,6/30/2002,46979,39452
15441,9/30/2002,45700,37829
15442,12/31/2002,39025,34645
15442,3/31/2002,40004,36089
15442,6/30/2002,39533,35408
15442,9/30/2002,38710,34427
15443,12/31/2002,223319,205329
15443,3/31/2002,206463,190910
15443,6/30/2002,212253,195877
15443,9/30/2002,218497,201130
15444,12/31/2002,189264,175209
15444,3/31/2002,166150,153356
15444,6/30/2002,164134,151075
15444,9/30/2002,170987,157630
15445,12/31/2002,392718,363133
15445,3/31/2002,392913,364909
15445,6/30/2002,388914,359812
15445,9/30/2002,390611,361152
15448,12/31/2002,19428,17632
15448,3/31/2002,18258,16507
15448,6/30/2002,17243,15453
15448,9/30/2002,18095,16249
1545,12/31/2002,375340,336551
1545,3/31/2002,376812,342633
1545,6/30/2002,356481,320570
1545,9/30/2002,375572,338055
15455,12/31/2002,319000,300020
15455,3/31/2002,424201,398497
15455,6/30/2002,393105,369149
15455,9/30/2002,364743,339987
15460,12/31/2002,28818,26582
15460,3/31/2002,28503,26283
15460,6/30/2002,26821,24598
15460,9/30/2002,27472,25182
15463,12/31/2002,109205,92518
15463,3/31/2002,112234,95838
15463,6/30/2002,112284,95576
15463,9/30/2002,113110,96289
15465,12/31/2002,289487,263823
15465,3/31/2002,276050,252977
15465,6/30/2002,271193,246992
15465,9/30/2002,279821,254922
15466,12/31/2002,156751,135324
15466,3/31/2002,159353,140224
15466,6/30/2002,169726,149693
15466,9/30/2002,156991,135159
15469,12/31/2002,33807,26425
15469,3/31/2002,34168,27261
15469,6/30/2002,33593,26323
15469,9/30/2002,34384,26932
1547,12/31/2002,131025,114174
1547,3/31/2002,132961,118254
1547,6/30/2002,131164,115490
1547,9/30/2002,128542,111926
15471,12/31/2002,39525,35449
15471,3/31/2002,39681,35955
15471,6/30/2002,38553,34652
15471,9/30/2002,38149,34115
15472,12/31/2002,87540,80430
15472,3/31/2002,87630,81171
15472,6/30/2002,86171,79472
15472,9/30/2002,87144,80095
15477,12/31/2002,148763,136253
15477,3/31/2002,143561,132117
15477,6/30/2002,150660,138612
15477,9/30/2002,139458,126956
15478,12/31/2002,76769,70755
15478,3/31/2002,70551,65076
15478,6/30/2002,71209,65517
15478,9/30/2002,73045,67141
15480,12/31/2002,42540,37753
15480,3/31/2002,41320,36839
15480,6/30/2002,40696,36108
15480,9/30/2002,42522,37792
15484,12/31/2002,102867,94252
15484,3/31/2002,98679,90551
15484,6/30/2002,98488,90168
15484,9/30/2002,98214,89703
15486,12/31/2002,137136,118250
15486,3/31/2002,139444,122652
15486,6/30/2002,138845,121019
15486,9/30/2002,142152,123597
15489,12/31/2002,180588,163866
15489,3/31/2002,177417,162610
15489,6/30/2002,179819,164228
15489,9/30/2002,176336,160179
15492,12/31/2002,14626,12877
15492,3/31/2002,15823,14061
15492,6/30/2002,15723,13943
15492,9/30/2002,15008,13227
15496,3/31/2002,86535,73673
15496,6/30/2002,83531,70103
15496,9/30/2002,84370,70560
15496,12/31/2002,174660,152810
155,12/31/2002,66660,58439
155,3/31/2002,50571,42852
155,6/30/2002,55710,47798
155,9/30/2002,61574,53288
1550,12/31/2002,81326,64737
1550,3/31/2002,79480,63984
1550,6/30/2002,77416,61298
1550,9/30/2002,78553,61913
15501,12/31/2002,62002,52909
15501,3/31/2002,58495,50240
15501,6/30/2002,62735,54036
15501,9/30/2002,62090,52960
15503,12/31/2002,130302,116053
15503,3/31/2002,120732,108249
15503,6/30/2002,120777,107202
15503,9/30/2002,129775,115682
15504,12/31/2002,3620000,3310000
15504,3/31/2002,3560000,3280000
15504,6/30/2002,3570000,3280000
15504,9/30/2002,3520000,3220000
15510,12/31/2002,111982,96154
15510,3/31/2002,108813,94755
15510,6/30/2002,107746,92567
15510,9/30/2002,109015,92951
15511,12/31/2002,216352,190871
15511,9/30/2002,209582,184056
15511,3/31/2002,205366,182638
15511,6/30/2002,209500,185094
15513,12/31/2002,68176,60835
15513,3/31/2002,66423,59389
15513,6/30/2002,69848,62327
15513,9/30/2002,67843,60343
15515,12/31/2002,744473,670634
15515,3/31/2002,709270,640448
15515,6/30/2002,726961,656296
15515,9/30/2002,748822,676239
15519,12/31/2002,37296,34150
15519,3/31/2002,37103,34267
15519,6/30/2002,36825,33857
15519,9/30/2002,36441,33459
1552,12/31/2002,271173,245221
1552,3/31/2002,270317,247934
1552,6/30/2002,269495,245718
1552,9/30/2002,270174,245504
15521,12/31/2002,38713,32045
15521,3/31/2002,34387,31866
15521,6/30/2002,33646,31008
15521,9/30/2002,34448,31629
15523,12/31/2002,67453,55533
15523,3/31/2002,68228,56563
15523,6/30/2002,68967,56586
15523,9/30/2002,67397,54386
15524,12/31/2002,7203,6180
15524,3/31/2002,6896,5857
15524,6/30/2002,7252,6177
15524,9/30/2002,7319,6227
15528,3/31/2002,47264,43025
15528,6/30/2002,48294,43935
15529,12/31/2002,187186,169418
15529,3/31/2002,193953,169289
15529,6/30/2002,193448,167802
15529,9/30/2002,187443,169451
1553,12/31/2002,202289,183684
1553,3/31/2002,196357,178087
1553,6/30/2002,190713,172490
1553,9/30/2002,195121,176195
15532,12/31/2002,40146,35794
15532,3/31/2002,41233,37081
15532,6/30/2002,40164,35932
15532,9/30/2002,40198,35899
15539,12/31/2002,53677,48836
15539,3/31/2002,51930,47517
15539,6/30/2002,50714,46145
15539,9/30/2002,49796,45010
15545,12/31/2002,52947,46573
15545,3/31/2002,56956,50511
15545,6/30/2002,52701,46177
15545,9/30/2002,51533,45029
15546,12/31/2002,93636,84925
15546,3/31/2002,88560,80670
15546,6/30/2002,87362,79230
15546,9/30/2002,90512,82206
15547,12/31/2002,68033,59978
15547,3/31/2002,61451,53351
15547,6/30/2002,68595,60408
15547,9/30/2002,74069,65875
15554,3/31/2002,33437,28213
15555,12/31/2002,224211,205801
15555,3/31/2002,141486,131294
15555,6/30/2002,155824,145448
15555,9/30/2002,166926,155252
15556,3/31/2002,68923,60566
15556,6/30/2002,75774,67273
1556,12/31/2002,22120,19335
1556,3/31/2002,21663,19012
1556,6/30/2002,21296,18563
1556,9/30/2002,21583,18786
15562,12/31/2002,295182,260978
15562,3/31/2002,278829,247548
15562,6/30/2002,281221,250057
15562,9/30/2002,289286,256019
15565,12/31/2002,193466,175384
15565,3/31/2002,183094,167437
15565,6/30/2002,186441,169530
15565,9/30/2002,193990,176130
15566,12/31/2002,51640,45226
15566,3/31/2002,51564,45523
15566,6/30/2002,53648,47440
15566,9/30/2002,50115,43727
15572,12/31/2002,381406,339570
15572,3/31/2002,351792,314679
15572,6/30/2002,374005,333067
15572,9/30/2002,373983,332373
15575,12/31/2002,31462,28693
15575,3/31/2002,28665,26002
15575,6/30/2002,28499,25875
15575,9/30/2002,29267,26580
15578,12/31/2002,58400,53251
15578,3/31/2002,51406,47018
15578,6/30/2002,55788,51033
15578,9/30/2002,56539,51545
15580,12/31/2002,85153,75407
15580,3/31/2002,81007,71788
15580,6/30/2002,81492,71736
15580,9/30/2002,83881,73709
15584,12/31/2002,309811,281793
15584,3/31/2002,295015,267481
15584,6/30/2002,301435,273568
15584,9/30/2002,299826,271548
15585,12/31/2002,56424,52898
15585,3/31/2002,55183,51649
15585,6/30/2002,55108,51538
15585,9/30/2002,57489,53871
15586,12/31/2002,177909,162931
15586,3/31/2002,172826,158370
15586,6/30/2002,174254,159420
15586,9/30/2002,172715,157818
1559,12/31/2002,66095,57135
1559,3/31/2002,66526,57871
1559,6/30/2002,65113,56185
1559,9/30/2002,62204,53250
15590,12/31/2002,109150,99096
15590,3/31/2002,108398,99284
15590,6/30/2002,114732,105099
15590,9/30/2002,112619,102474
15591,12/31/2002,119738,109369
15591,3/31/2002,109126,101588
15591,6/30/2002,106643,98329
15591,9/30/2002,109154,99053
15593,12/31/2002,35728,30020
15593,3/31/2002,30874,25609
15593,6/30/2002,31623,26133
15593,9/30/2002,30957,25272
15597,12/31/2002,54346,48446
15597,3/31/2002,52405,46584
15597,6/30/2002,51592,45536
15597,9/30/2002,52258,46257
15598,12/31/2002,71753,65594
15598,3/31/2002,72636,66971
15598,6/30/2002,68578,62708
15598,9/30/2002,70098,64039
156,12/31/2002,64661,59869
156,3/31/2002,59357,55489
156,6/30/2002,59580,55388
156,9/30/2002,61504,57035
15604,12/31/2002,86092,80200
15604,3/31/2002,86293,80324
15604,6/30/2002,86465,80683
15604,9/30/2002,88141,82231
15606,12/31/2002,41701,35888
15606,3/31/2002,41624,36127
15606,6/30/2002,41438,35854
15606,9/30/2002,41100,35289
15608,12/31/2002,153387,140691
15608,3/31/2002,140584,127582
15608,6/30/2002,142038,128543
15608,9/30/2002,143011,130246
15610,12/31/2002,120657,108161
15610,3/31/2002,121825,110417
15610,6/30/2002,118484,106706
15610,9/30/2002,122292,109953
15611,12/31/2002,55303,48947
15611,3/31/2002,52520,46429
15611,6/30/2002,52524,46109
15611,9/30/2002,53745,47089
15614,12/31/2002,886093,800766
15614,3/31/2002,814385,734371
15614,6/30/2002,815937,733810
15614,9/30/2002,822264,738378
15616,12/31/2002,49640,42929
15616,3/31/2002,46812,40880
15616,6/30/2002,48269,41976
15616,9/30/2002,47676,41138
1562,12/31/2002,40850,37557
1562,3/31/2002,39589,36536
1562,6/30/2002,41252,38134
1562,9/30/2002,41539,38334
15620,12/31/2002,88990,82035
15620,3/31/2002,81514,75113
15620,6/30/2002,86254,80104
15620,9/30/2002,88684,82058
15621,12/31/2002,25759,22884
15621,3/31/2002,23111,19270
15621,6/30/2002,22480,19822
15621,9/30/2002,23704,20916
15629,12/31/2002,94723,83848
15629,3/31/2002,91295,80839
15629,6/30/2002,89959,79023
15629,9/30/2002,88664,77265
15630,12/31/2002,50476,42823
15630,3/31/2002,47597,40411
15630,6/30/2002,49181,41792
15630,9/30/2002,50364,42702
15632,12/31/2002,267300,234646
15632,3/31/2002,244224,214803
15632,6/30/2002,242787,212255
15632,9/30/2002,243863,212136
15637,12/31/2002,69203,63584
15637,3/31/2002,65944,61417
15637,6/30/2002,71153,66000
15637,9/30/2002,72066,66739
15640,12/31/2002,1210000,1120000
15640,3/31/2002,1180000,1100000
15640,6/30/2002,1200000,1120000
15640,9/30/2002,1180000,1090000
15642,12/31/2002,67028,60994
15642,3/31/2002,66828,61162
15642,6/30/2002,69989,63826
15642,9/30/2002,68764,62619
15647,12/31/2002,208798,192418
15647,3/31/2002,197543,182808
15647,6/30/2002,202518,187174
15647,9/30/2002,206855,190922
15651,12/31/2002,104079,92932
15651,3/31/2002,110934,100801
15651,6/30/2002,94227,83771
15651,9/30/2002,110067,99275
15653,3/31/2002,39029,32475
15657,12/31/2002,39021,32509
15657,3/31/2002,41582,35447
15657,6/30/2002,42171,35977
15657,9/30/2002,40847,34328
1566,12/31/2002,86500,79026
1566,3/31/2002,89054,82273
1566,6/30/2002,85635,78440
1566,9/30/2002,85373,77938
15663,12/31/2002,280169,244645
15663,3/31/2002,274242,240517
15663,6/30/2002,275283,239708
15663,9/30/2002,284428,247511
15664,12/31/2002,100920,92117
15664,3/31/2002,98499,89977
15664,6/30/2002,99097,90364
15664,9/30/2002,101996,93112
15669,12/31/2002,139717,125575
15669,3/31/2002,130760,117703
15669,6/30/2002,131949,118511
15669,9/30/2002,137645,123810
15671,12/31/2002,138334,121282
15671,3/31/2002,126400,110995
15671,6/30/2002,129509,113248
15671,9/30/2002,133898,117033
15673,12/31/2002,161540,138449
15673,3/31/2002,156005,135655
15673,6/30/2002,153114,131251
15673,9/30/2002,158740,135525
15674,12/31/2002,28928,24742
15674,3/31/2002,25462,21970
15674,6/30/2002,26224,22398
15674,9/30/2002,25407,21342
15675,12/31/2002,120683,106192
15675,3/31/2002,110207,97370
15675,6/30/2002,113128,99548
15675,9/30/2002,118306,103716
15684,12/31/2002,51933,48094
15684,3/31/2002,45081,41484
15684,6/30/2002,43609,40006
15684,9/30/2002,46026,42272
15685,12/31/2002,184114,167854
15685,3/31/2002,184583,168164
15685,6/30/2002,183181,166472
15685,9/30/2002,185968,169605
15687,12/31/2002,61314,54955
15687,3/31/2002,57473,51631
15687,6/30/2002,58571,52485
15687,9/30/2002,60744,54472
15690,12/31/2002,172979,158896
15690,3/31/2002,170888,157891
15690,6/30/2002,174472,160853
15690,9/30/2002,172169,158067
15694,12/31/2002,14079,12860
15694,3/31/2002,10520,9591
15694,6/30/2002,12052,11087
15694,9/30/2002,13054,11848
15695,12/31/2002,87161,78066
15695,3/31/2002,82691,73980
15695,6/30/2002,85144,76186
15695,9/30/2002,89596,80351
15696,12/31/2002,78193,71797
15696,3/31/2002,78104,71856
15696,6/30/2002,77451,71031
15696,9/30/2002,78177,71737
15697,12/31/2002,2160000,1920000
15697,3/31/2002,2050000,1830000
15697,6/30/2002,2090000,1860000
15697,9/30/2002,2140000,1900000
15699,12/31/2002,77501,70224
15699,3/31/2002,78963,71868
15699,6/30/2002,79295,72027
15699,9/30/2002,78188,70778
15701,12/31/2002,117272,104224
15701,3/31/2002,112050,100156
15701,6/30/2002,113625,101168
15701,9/30/2002,116633,103743
15703,12/31/2002,211772,184117
15703,3/31/2002,208869,182112
15703,6/30/2002,209468,182472
15703,9/30/2002,216877,189525
15708,12/31/2002,129771,116989
15708,3/31/2002,114523,102516
15708,6/30/2002,120696,108307
15708,9/30/2002,124385,111519
15714,12/31/2002,290804,263703
15714,3/31/2002,292409,269950
15714,6/30/2002,288999,266240
15714,9/30/2002,293216,269170
15728,12/31/2002,139784,128593
15728,3/31/2002,129110,119132
15728,6/30/2002,134609,124045
15728,9/30/2002,137835,126845
15729,12/31/2002,126735,111266
15729,3/31/2002,129096,115581
15729,6/30/2002,130098,115716
15729,9/30/2002,130608,115400
15731,12/31/2002,77080,70981
15731,3/31/2002,80158,73778
15731,6/30/2002,80070,73742
15731,9/30/2002,79687,73302
15734,12/31/2002,53092,48135
15734,3/31/2002,48531,43678
15734,6/30/2002,51915,46886
15734,9/30/2002,51486,46297
15736,12/31/2002,146583,129576
15736,3/31/2002,141424,125466
15736,6/30/2002,142165,125646
15736,9/30/2002,143881,127139
15738,12/31/2002,58019,52827
15738,3/31/2002,53478,48777
15738,6/30/2002,53172,48211
15738,9/30/2002,55527,50378
15741,12/31/2002,40852,36912
15741,3/31/2002,39174,35692
15741,6/30/2002,37956,34320
15741,9/30/2002,38387,34626
15744,12/31/2002,41213,37390
15744,3/31/2002,40126,36373
15744,6/30/2002,38460,34572
15744,9/30/2002,39135,35068
15749,12/31/2002,30694,26459
15749,3/31/2002,28410,24273
15749,6/30/2002,27657,23443
15749,9/30/2002,29092,24819
1575,12/31/2002,213543,192049
1575,3/31/2002,191890,171503
1575,6/30/2002,203060,182352
1575,9/30/2002,205636,184539
15751,12/31/2002,32845,30660
15751,3/31/2002,26510,24662
15751,6/30/2002,26594,24579
15751,9/30/2002,28756,26641
15752,12/31/2002,244526,217870
15752,3/31/2002,200567,181175
15752,6/30/2002,206577,186330
15752,9/30/2002,237535,211326
15759,12/31/2002,44155,39644
15759,3/31/2002,39815,36073
15759,6/30/2002,40461,36345
15759,9/30/2002,42470,38031
15760,12/31/2002,147598,120778
15760,3/31/2002,142597,117624
15760,6/30/2002,144043,118165
15760,9/30/2002,149461,122549
15762,12/31/2002,18005,16534
15762,3/31/2002,19004,17730
15762,6/30/2002,18395,17034
15762,9/30/2002,17990,16530
15763,12/31/2002,86892,75813
15763,3/31/2002,84852,74281
15763,6/30/2002,86514,75494
15763,9/30/2002,88990,77526
15764,12/31/2002,46632,42581
15764,3/31/2002,42114,37981
15764,6/30/2002,42212,38040
15764,9/30/2002,43847,39939
15767,12/31/2002,13735,12561
15767,3/31/2002,13556,12360
15767,6/30/2002,13243,12007
15767,9/30/2002,13229,12016
15768,12/31/2002,23025,20670
15768,3/31/2002,22127,19642
15768,6/30/2002,21333,19034
15768,9/30/2002,21496,19122
15769,12/31/2002,50810,45737
15769,3/31/2002,50811,45566
15769,6/30/2002,50340,44975
15769,9/30/2002,50846,45375
15771,12/31/2002,239975,215470
15771,3/31/2002,239497,217293
15771,6/30/2002,243525,220068
15771,9/30/2002,236204,211428
15772,12/31/2002,93220,82733
15772,3/31/2002,84653,75933
15772,6/30/2002,87367,77573
15772,9/30/2002,89227,78598
15774,12/31/2002,30864,28301
15774,3/31/2002,30082,27513
15774,6/30/2002,30723,28150
15774,9/30/2002,29449,26778
15776,12/31/2002,47728,43597
15776,3/31/2002,37255,33331
15776,6/30/2002,38645,34519
15776,9/30/2002,42959,38750
15778,12/31/2002,56495,47256
15778,3/31/2002,53527,44740
15778,6/30/2002,54365,44738
15778,9/30/2002,56861,46786
15779,12/31/2002,82313,71997
15779,3/31/2002,80234,70142
15779,6/30/2002,80810,70321
15779,9/30/2002,84863,74202
15784,12/31/2002,28295,25007
15784,3/31/2002,29043,25845
15784,6/30/2002,28877,25594
15784,9/30/2002,29486,26153
15787,12/31/2002,24045,21182
15787,3/31/2002,22071,19507
15787,6/30/2002,22884,20166
15787,9/30/2002,23784,20838
15792,12/31/2002,25472,22939
15792,3/31/2002,24682,22408
15792,6/30/2002,25007,22586
15792,9/30/2002,24534,22013
15794,12/31/2002,51899,47383
15794,3/31/2002,51366,47148
15794,6/30/2002,51504,47087
15794,9/30/2002,51857,47342
15797,12/31/2002,1250000,1120000
15797,3/31/2002,1130000,1030000
15797,6/30/2002,1170000,1060000
15797,9/30/2002,1250000,1120000
15799,12/31/2002,134173,119363
15799,3/31/2002,125465,111967
15799,6/30/2002,126479,112332
15799,9/30/2002,130430,115785
158,12/31/2002,83628,78678
158,3/31/2002,82547,77798
158,6/30/2002,79038,74123
158,9/30/2002,81189,76279
15801,12/31/2002,123591,104970
15801,3/31/2002,119899,102754
15801,6/30/2002,122022,104009
15801,9/30/2002,124485,105410
15804,12/31/2002,93374,83249
15804,3/31/2002,84816,76829
15804,6/30/2002,90756,81928
15804,9/30/2002,90948,81109
15806,12/31/2002,19320,17630
15806,3/31/2002,20618,19074
15806,6/30/2002,20150,18452
15806,9/30/2002,20506,18749
15807,12/31/2002,16210,14618
15807,3/31/2002,15428,13934
15807,6/30/2002,15014,13468
15807,9/30/2002,14347,12759
15808,12/31/2002,225505,202101
15808,3/31/2002,213158,193593
15808,6/30/2002,216661,195179
15808,9/30/2002,222632,199536
15809,12/31/2002,469521,414970
15809,3/31/2002,447168,397957
15809,6/30/2002,458053,406723
15809,9/30/2002,462985,409743
15810,12/31/2002,45347,40947
15810,3/31/2002,49699,45526
15810,6/30/2002,47450,43236
15810,9/30/2002,44777,40388
15813,12/31/2002,70564,61925
15813,3/31/2002,59175,50915
15813,6/30/2002,63417,54755
15813,9/30/2002,62601,53720
15814,12/31/2002,42111,36303
15814,3/31/2002,42846,37549
15814,6/30/2002,42837,37274
15814,9/30/2002,47696,41790
15815,12/31/2002,992316,901711
15815,3/31/2002,908151,823504
15815,6/30/2002,912446,826093
15815,9/30/2002,945982,857461
15817,12/31/2002,12805,11202
15817,3/31/2002,13267,11667
15817,6/30/2002,12603,11075
15817,9/30/2002,12451,10863
15820,12/31/2002,32174,29486
15820,3/31/2002,26598,23957
15820,6/30/2002,28430,25869
15820,9/30/2002,30029,27338
15821,12/31/2002,45345,39452
15821,3/31/2002,46596,40983
15821,6/30/2002,44430,38693
15821,9/30/2002,44245,38446
15826,12/31/2002,93551,83297
15826,3/31/2002,98659,88717
15826,6/30/2002,95982,85669
15826,9/30/2002,94676,83976
15830,12/31/2002,177551,165950
15830,3/31/2002,174029,162439
15830,6/30/2002,167129,155738
15830,9/30/2002,173255,161255
15832,12/31/2002,1150000,1060000
15832,3/31/2002,1020000,934384
15832,6/30/2002,1040000,955019
15832,9/30/2002,1070000,983806
15833,12/31/2002,47095,43112
15833,3/31/2002,41098,37418
15833,6/30/2002,42511,38681
15833,9/30/2002,42515,38594
15836,12/31/2002,33784,29478
15836,3/31/2002,35259,31307
15836,6/30/2002,31317,27216
15836,9/30/2002,33889,29646
15839,12/31/2002,41469,37803
15839,3/31/2002,40136,36880
15839,6/30/2002,42599,39193
15839,9/30/2002,41499,37964
15847,12/31/2002,22939,20563
15847,3/31/2002,21824,19576
15847,6/30/2002,21644,19297
15847,9/30/2002,22002,19583
15848,12/31/2002,204440,187338
15848,3/31/2002,193092,175734
15848,6/30/2002,196853,179910
15848,9/30/2002,195125,178664
15851,12/31/2002,55935,51383
15851,3/31/2002,52301,48254
15851,6/30/2002,54081,49829
