id,date,security
16584,9/30/2002,0
17165,6/30/2002,3802
6515,12/31/2002,482738
35038,6/30/2002,8953
23621,9/30/2002,50576
10346,3/31/2002,69550
404,9/30/2002,12008
1217,12/31/2002,305
9888,12/31/2002,167
18106,6/30/2002,19087
8120,12/31/2002,18832
10562,12/31/2002,3713
1918,9/30/2002,469
14353,9/30/2002,11214
28513,3/31/2002,22792
24181,12/31/2002,1862
10197,12/31/2002,573
5531,9/30/2002,711
5338,9/30/2002,4873
35444,12/31/2002,17854
14874,12/31/2002,15405
20028,9/30/2002,233
21002,6/30/2002,582739
30166,3/31/2002,3747
34908,6/30/2002,1800
20568,6/30/2002,354
15403,9/30/2002,0
34103,3/31/2002,5125
1865,12/31/2002,8671
35525,9/30/2002,11244
11256,6/30/2002,10444
18071,12/31/2002,0
15759,9/30/2002,0
28080,6/30/2002,52489
19112,9/30/2002,3567
3045,9/30/2002,243
18664,6/30/2002,0
29468,6/30/2002,9362
19980,3/31/2002,18745
28425,3/31/2002,17630
35559,12/31/2002,3928
24642,3/31/2002,11993
29164,6/30/2002,53
9243,3/31/2002,47272
35250,6/30/2002,4540
8752,9/30/2002,79
57305,12/31/2002,3538
10885,9/30/2002,1860
15062,6/30/2002,0
15741,9/30/2002,2328
18089,6/30/2002,351
214,12/31/2002,15370
29873,3/31/2002,0
28332,6/30/2002,22608
6557,9/30/2002,1820000
420,6/30/2002,3460
29028,3/31/2002,99650
19794,6/30/2002,24927
32988,6/30/2002,10057
7813,12/31/2002,40305
15127,9/30/2002,59
11445,9/30/2002,0
26015,9/30/2002,0
32393,3/31/2002,4000
31443,12/31/2002,0
26212,6/30/2002,6615
89,12/31/2002,1087
14043,9/30/2002,42867
11294,12/31/2002,5
4028,9/30/2002,1070
28066,3/31/2002,78969
18396,6/30/2002,6319
35422,12/31/2002,0
34302,12/31/2002,0
12921,3/31/2002,6813
26263,12/31/2002,2063
27236,9/30/2002,0
17671,9/30/2002,480
235,12/31/2002,763
14534,12/31/2002,7565
851,9/30/2002,18838
27517,3/31/2002,10853
20349,12/31/2002,13667
19274,6/30/2002,52
4054,6/30/2002,0
10916,6/30/2002,0
35165,3/31/2002,4735
35566,3/31/2002,790
23220,6/30/2002,729
20786,3/31/2002,36061
34866,12/31/2002,1581
25853,3/31/2002,23289
24575,9/30/2002,0
2616,12/31/2002,0
25328,6/30/2002,1844
16764,9/30/2002,23
28217,9/30/2002,185
17829,9/30/2002,1094
29521,3/31/2002,6187
16119,3/31/2002,50578
34821,6/30/2002,13202
34206,9/30/2002,1056
1151,12/31/2002,7067
17636,6/30/2002,0
33442,3/31/2002,66
21805,9/30/2002,0
34903,6/30/2002,822
35350,6/30/2002,326
291,9/30/2002,2326
9422,12/31/2002,439
32316,12/31/2002,233429
35477,9/30/2002,1772
8728,9/30/2002,8540
31628,6/30/2002,125258
57240,6/30/2002,0
29980,6/30/2002,10391
34783,6/30/2002,0
26593,12/31/2002,0
35604,12/31/2002,3800
33989,9/30/2002,22184
23745,6/30/2002,0
34797,3/31/2002,3595
2682,3/31/2002,0
5598,6/30/2002,11798
57193,12/31/2002,0
18117,9/30/2002,415826
15384,9/30/2002,32536
8057,12/31/2002,163008
1135,6/30/2002,0
10871,9/30/2002,322
15591,6/30/2002,34490
1092,6/30/2002,119
15575,3/31/2002,697
16941,9/30/2002,5187
6760,3/31/2002,3339
18238,12/31/2002,29544
25273,6/30/2002,28967
4148,6/30/2002,0
5677,6/30/2002,12864
9314,9/30/2002,18087
33825,3/31/2002,9944
29696,6/30/2002,12670
8851,6/30/2002,2
15914,3/31/2002,6113
33902,12/31/2002,26448
19006,6/30/2002,66999
9359,9/30/2002,26143
15164,9/30/2002,0
20179,9/30/2002,43916
34809,12/31/2002,0
8254,12/31/2002,1030
90250,12/31/2002,7030
11023,9/30/2002,1048
12609,6/30/2002,25655
4633,9/30/2002,10419
26398,3/31/2002,0
6813,9/30/2002,0
28369,12/31/2002,4236
33183,12/31/2002,0
12098,12/31/2002,0
7888,12/31/2002,392552
33782,12/31/2002,321
2720,6/30/2002,247699
35430,6/30/2002,8070
15249,3/31/2002,0
1852,12/31/2002,26680
29764,3/31/2002,2083
1682,12/31/2002,796
16584,3/31/2002,0
1993,12/31/2002,0
3874,9/30/2002,31810
10660,9/30/2002,61239
21606,9/30/2002,6149
8200,9/30/2002,6236
10578,3/31/2002,1214
12013,9/30/2002,74697
28923,6/30/2002,34069
9417,3/31/2002,0
15731,9/30/2002,1175
14427,9/30/2002,25054
3636,6/30/2002,0
17148,12/31/2002,0
20776,9/30/2002,277
32111,9/30/2002,183715
19048,9/30/2002,5070000
15188,3/31/2002,748
26299,12/31/2002,89879
33897,9/30/2002,142884
19749,12/31/2002,2816
19397,3/31/2002,0
11891,9/30/2002,0
27898,6/30/2002,1353
24045,12/31/2002,67787
35518,3/31/2002,39238
13930,6/30/2002,7871
16193,9/30/2002,0
21848,12/31/2002,19251
2252,6/30/2002,1390000
26747,6/30/2002,0
29554,3/31/2002,141539
35576,6/30/2002,0
28833,6/30/2002,24027
14033,12/31/2002,0
13290,3/31/2002,2581
2375,6/30/2002,0
57197,3/31/2002,2652
34028,12/31/2002,4322
12457,3/31/2002,0
16942,12/31/2002,0
34981,12/31/2002,8632
18641,3/31/2002,11767
10032,12/31/2002,0
3674,3/31/2002,1270
1475,12/31/2002,5347
4748,3/31/2002,426
11141,9/30/2002,1048
22211,3/31/2002,1975
34379,3/31/2002,0
35244,9/30/2002,4549
27052,9/30/2002,3082
9087,3/31/2002,63705
9700,12/31/2002,24095
14693,9/30/2002,0
29186,6/30/2002,100
57289,3/31/2002,1987
22092,9/30/2002,0
17060,6/30/2002,8406
5893,6/30/2002,0
16629,12/31/2002,6296
33822,9/30/2002,125579
14704,12/31/2002,44610
33029,3/31/2002,375458
34918,3/31/2002,3466
20072,12/31/2002,4790000
698,3/31/2002,45503
14445,6/30/2002,0
27372,9/30/2002,0
7075,6/30/2002,52770
15964,6/30/2002,33030
32974,9/30/2002,32045
5801,12/31/2002,6789
15414,12/31/2002,0
26983,9/30/2002,3500
8468,12/31/2002,30673
9613,12/31/2002,1914
12633,9/30/2002,291252
12220,12/31/2002,802
9679,3/31/2002,7257
8063,9/30/2002,12738
26873,9/30/2002,8853
753,9/30/2002,17060
35388,12/31/2002,0
15510,6/30/2002,13781
34823,9/30/2002,0
13723,3/31/2002,305
3878,3/31/2002,0
14662,12/31/2002,5973
34727,12/31/2002,0
16620,6/30/2002,8707
18969,6/30/2002,118
11462,9/30/2002,6550
16202,9/30/2002,0
3839,3/31/2002,0
13737,12/31/2002,33115
8282,6/30/2002,8358
34965,6/30/2002,0
35357,3/31/2002,1477
5716,9/30/2002,26
24746,6/30/2002,3386
11578,6/30/2002,2989
2476,9/30/2002,0
27955,12/31/2002,3902
35210,6/30/2002,0
520,3/31/2002,10754
15768,3/31/2002,0
33860,9/30/2002,26225
16409,3/31/2002,9837
1406,9/30/2002,13259
28838,9/30/2002,192373
19734,6/30/2002,9211
33440,9/30/2002,118744
35313,3/31/2002,0
4494,3/31/2002,0
10580,6/30/2002,100
34551,6/30/2002,0
23309,9/30/2002,453
19371,9/30/2002,1806
1937,12/31/2002,6906
25648,12/31/2002,39244
57137,9/30/2002,0
35188,3/31/2002,133
30695,12/31/2002,7992
11301,3/31/2002,52430
4856,6/30/2002,2467
13303,6/30/2002,75
17011,9/30/2002,863
18618,3/31/2002,121438
4223,6/30/2002,6497
34234,6/30/2002,26864
17832,12/31/2002,8851
13000,3/31/2002,0
12511,9/30/2002,129
31077,3/31/2002,10142
26564,6/30/2002,17645
10055,9/30/2002,166
29281,12/31/2002,26786
32165,3/31/2002,190124
21498,3/31/2002,18929
18748,12/31/2002,14998
31516,3/31/2002,19
24045,6/30/2002,90074
29147,12/31/2002,9452
53,6/30/2002,2658
57242,9/30/2002,0
15629,3/31/2002,16846
16073,12/31/2002,55512
31294,6/30/2002,0
27642,6/30/2002,121141
10356,12/31/2002,1292
3618,12/31/2002,22900000
10920,6/30/2002,6445
10440,6/30/2002,10548
4803,3/31/2002,3705
33865,6/30/2002,0
18255,6/30/2002,0
1063,12/31/2002,21609
34865,3/31/2002,3078
34137,3/31/2002,12153
1469,12/31/2002,107
15637,3/31/2002,12507
32718,3/31/2002,0
29272,9/30/2002,73623
15810,9/30/2002,28
19087,3/31/2002,0
17984,3/31/2002,729
57068,9/30/2002,0
17258,3/31/2002,602
5599,9/30/2002,8307
1151,9/30/2002,6226
6109,12/31/2002,4357
35464,6/30/2002,1233
4678,3/31/2002,33628
6464,12/31/2002,0
34042,9/30/2002,39354
30664,12/31/2002,2390
34711,12/31/2002,871
19541,6/30/2002,0
12609,9/30/2002,25680
4506,6/30/2002,74568
18845,12/31/2002,5352
22101,3/31/2002,14525
22826,3/31/2002,3070000
11568,12/31/2002,0
34948,9/30/2002,943
35514,6/30/2002,20672
27068,12/31/2002,228888
8597,12/31/2002,0
8543,9/30/2002,1975
6354,12/31/2002,14366
4621,6/30/2002,937
4208,9/30/2002,11942
21174,6/30/2002,375
24305,3/31/2002,9098
18924,12/31/2002,0
2762,9/30/2002,769
27465,9/30/2002,0
5033,3/31/2002,12500
10576,3/31/2002,143
14995,12/31/2002,12749
21714,12/31/2002,0
32541,9/30/2002,0
34950,9/30/2002,0
25862,9/30/2002,92594
16414,3/31/2002,0
16448,9/30/2002,420
31280,12/31/2002,1151
1696,6/30/2002,31676
3191,6/30/2002,29304
11296,6/30/2002,2785
7005,12/31/2002,9055
11423,6/30/2002,23161
34718,12/31/2002,25106
18037,3/31/2002,0
11319,12/31/2002,13467
24603,3/31/2002,15193
16911,9/30/2002,375
10880,3/31/2002,0
29696,12/31/2002,11401
33802,12/31/2002,758
19977,3/31/2002,1310000
1654,6/30/2002,30887
18229,9/30/2002,22263
5615,12/31/2002,0
27574,3/31/2002,47052
27276,3/31/2002,0
16176,12/31/2002,0
10856,12/31/2002,0
571,6/30/2002,0
16246,3/31/2002,1401
26551,9/30/2002,1925
8162,12/31/2002,76
34984,12/31/2002,619
30085,6/30/2002,59366
25834,9/30/2002,139
8193,12/31/2002,6003
34321,12/31/2002,69841
17847,3/31/2002,354
10644,9/30/2002,15
32652,6/30/2002,23346
2787,12/31/2002,0
15957,3/31/2002,429165
19171,6/30/2002,102017
10886,12/31/2002,9279
34690,3/31/2002,11070
3248,6/30/2002,21050
17114,6/30/2002,4
23124,12/31/2002,19458
29520,12/31/2002,206045
14420,6/30/2002,80428
30205,9/30/2002,1709
33681,12/31/2002,0
34116,3/31/2002,9949
16187,9/30/2002,1245
29596,6/30/2002,0
16119,6/30/2002,47123
20202,3/31/2002,38938
18761,6/30/2002,4
8387,6/30/2002,4664
34634,9/30/2002,636
34254,6/30/2002,4522
3983,6/30/2002,579
25796,3/31/2002,2709
34916,12/31/2002,362005
22746,12/31/2002,29622
4945,6/30/2002,0
21083,6/30/2002,7754
10650,9/30/2002,0
5097,9/30/2002,0
5523,3/31/2002,0
16432,9/30/2002,0
30012,9/30/2002,1070000
4581,12/31/2002,3089
18178,3/31/2002,0
23463,9/30/2002,168579
32232,6/30/2002,205404
15104,12/31/2002,4685
8185,9/30/2002,2502
27269,3/31/2002,11
219,9/30/2002,109
2240,3/31/2002,64044
12322,12/31/2002,205
17501,3/31/2002,75145
4626,6/30/2002,0
5541,12/31/2002,21091
9385,12/31/2002,1653
34399,12/31/2002,1372
35114,12/31/2002,1522
931,9/30/2002,2319
33966,9/30/2002,0
6784,9/30/2002,509440
27574,9/30/2002,55366
29786,3/31/2002,47843
13693,6/30/2002,25354
28080,12/31/2002,75676
4533,12/31/2002,295898
35532,6/30/2002,0
22238,12/31/2002,1070
13599,3/31/2002,15962
90265,9/30/2002,52862
7511,9/30/2002,7592
24307,3/31/2002,7788
32741,9/30/2002,60
28032,6/30/2002,3
17040,9/30/2002,16859
22769,9/30/2002,2241
16347,12/31/2002,2471
19222,3/31/2002,35442
91322,12/31/2002,1350000
20698,12/31/2002,21996
15839,9/30/2002,103
27991,9/30/2002,14551
19171,12/31/2002,125117
17880,6/30/2002,18
34484,12/31/2002,0
5146,9/30/2002,0
29930,9/30/2002,616
25154,6/30/2002,0
32559,9/30/2002,1730
4770,9/30/2002,957
485,6/30/2002,0
28440,3/31/2002,9491
25144,9/30/2002,1858
4024,6/30/2002,183
27180,3/31/2002,27449
35422,9/30/2002,0
29143,12/31/2002,8
10588,9/30/2002,5712
34131,3/31/2002,0
160,6/30/2002,30170
32907,9/30/2002,625
2332,9/30/2002,1774
31606,3/31/2002,115702
13375,6/30/2002,0
15272,3/31/2002,51
17748,12/31/2002,21115
13198,6/30/2002,2
258,6/30/2002,8315
34496,9/30/2002,35029
19525,12/31/2002,17456
34416,6/30/2002,0
57279,9/30/2002,0
7472,9/30/2002,137654
27708,6/30/2002,616183
26425,6/30/2002,403
91309,3/31/2002,8332
30775,12/31/2002,19696
26743,12/31/2002,0
8350,3/31/2002,7267
10249,12/31/2002,4865
13068,3/31/2002,70344
15708,12/31/2002,0
24809,12/31/2002,0
5130,6/30/2002,7625
3389,9/30/2002,21657
11235,9/30/2002,0
25679,12/31/2002,301206
9288,12/31/2002,20020
15580,6/30/2002,9791
2712,3/31/2002,11319
57083,12/31/2002,0
13962,6/30/2002,0
23894,12/31/2002,0
17603,9/30/2002,5482
6156,9/30/2002,0
33783,3/31/2002,0
19819,9/30/2002,32
57372,12/31/2002,5381
35139,6/30/2002,0
30799,6/30/2002,5415
17105,6/30/2002,1036
32466,6/30/2002,0
34304,3/31/2002,5124
4970,3/31/2002,0
16479,9/30/2002,0
18605,3/31/2002,0
19188,12/31/2002,1072
34397,3/31/2002,763
35234,12/31/2002,2076
2391,9/30/2002,30992
11324,9/30/2002,617
5733,12/31/2002,5273
14779,6/30/2002,6499
245,3/31/2002,9238
15878,6/30/2002,7060
18204,3/31/2002,61052
32368,9/30/2002,6958
34388,12/31/2002,0
9349,9/30/2002,1921
14749,3/31/2002,1
3347,9/30/2002,4033
14275,9/30/2002,25
12501,12/31/2002,30127
21448,3/31/2002,700
6516,6/30/2002,9674
5331,12/31/2002,0
4768,6/30/2002,25069
22359,12/31/2002,20
13876,12/31/2002,40138
15814,12/31/2002,0
28094,9/30/2002,28961
5760,3/31/2002,9732
19653,3/31/2002,6448
18216,12/31/2002,2067
34121,12/31/2002,0
8133,12/31/2002,10
23030,12/31/2002,45394
25127,12/31/2002,3243
28380,3/31/2002,39274
9104,9/30/2002,0
5634,12/31/2002,13693
34892,12/31/2002,0
90183,3/31/2002,856897
30048,12/31/2002,47498
34305,12/31/2002,0
13170,3/31/2002,56
33216,12/31/2002,600
14807,3/31/2002,3
34836,3/31/2002,6558
11351,3/31/2002,0
15763,12/31/2002,1662
12013,12/31/2002,71165
30614,6/30/2002,155448
13060,3/31/2002,71516
10192,6/30/2002,9095
34803,9/30/2002,6336
15158,9/30/2002,4861
5472,12/31/2002,22058
13032,9/30/2002,0
23469,6/30/2002,0
33758,12/31/2002,37202
11415,6/30/2002,0
11063,6/30/2002,1167
28530,9/30/2002,243
20387,3/31/2002,2595
26516,3/31/2002,0
35028,3/31/2002,2083
18463,9/30/2002,98
4977,9/30/2002,2120000
7909,9/30/2002,0
21012,9/30/2002,6415
32968,3/31/2002,893
12422,9/30/2002,0
17658,9/30/2002,25296
27556,6/30/2002,11094
32370,9/30/2002,9187
169,9/30/2002,12246
22838,3/31/2002,6961
19230,3/31/2002,113
35075,3/31/2002,0
9335,12/31/2002,0
32838,9/30/2002,11821
34231,12/31/2002,0
18568,6/30/2002,0
34421,6/30/2002,2513
5730,12/31/2002,379
26247,6/30/2002,2120
2377,12/31/2002,25456
1856,3/31/2002,5299
977,9/30/2002,18923
31479,6/30/2002,1593
27249,6/30/2002,25179
35412,6/30/2002,20119
25093,12/31/2002,2678
28100,9/30/2002,243815
7614,6/30/2002,3255
6592,6/30/2002,58
32633,12/31/2002,25900000
11358,9/30/2002,3792
17580,9/30/2002,1405
6268,9/30/2002,163203
17410,6/30/2002,0
4360,3/31/2002,49633
10821,9/30/2002,15365
26467,9/30/2002,480
5107,3/31/2002,22103
10179,12/31/2002,2312
21956,9/30/2002,708
20292,9/30/2002,0
30688,9/30/2002,1
3275,9/30/2002,19637
3157,12/31/2002,3544
28285,3/31/2002,80577
35388,6/30/2002,0
24227,9/30/2002,13752
15310,3/31/2002,36294
3018,3/31/2002,0
18532,9/30/2002,78361
5270,9/30/2002,1668
21960,6/30/2002,18371
35521,6/30/2002,6680
3363,6/30/2002,13721
17764,9/30/2002,1401
3597,9/30/2002,20070
285,3/31/2002,4474
16659,6/30/2002,20319
1124,6/30/2002,6356
23894,3/31/2002,0
57168,6/30/2002,0
11085,12/31/2002,0
15806,9/30/2002,7484
34149,3/31/2002,0
26228,6/30/2002,2084
12980,9/30/2002,0
12117,9/30/2002,236
34016,6/30/2002,2471
24445,3/31/2002,0
5753,3/31/2002,1530
3197,9/30/2002,4209
16103,12/31/2002,760
20928,3/31/2002,2256
5110,12/31/2002,0
8221,6/30/2002,42
6191,12/31/2002,15628
6275,12/31/2002,16697
12936,3/31/2002,38932
35250,9/30/2002,2681
29005,3/31/2002,399
16910,9/30/2002,6985
34105,3/31/2002,192
14028,3/31/2002,8856
19263,12/31/2002,2496
8191,3/31/2002,1576
27249,3/31/2002,26580
18063,6/30/2002,2832
18838,12/31/2002,1930
4853,3/31/2002,0
27236,6/30/2002,0
16124,9/30/2002,0
6192,6/30/2002,1825
33825,12/31/2002,12757
57192,12/31/2002,0
7879,9/30/2002,1017
34214,9/30/2002,0
15057,6/30/2002,2047
28860,9/30/2002,19280
4160,12/31/2002,12748
505,6/30/2002,1024
35354,12/31/2002,0
15417,12/31/2002,8
34642,3/31/2002,13452
26384,6/30/2002,38946
11601,12/31/2002,0
34202,12/31/2002,0
57356,12/31/2002,19350
14864,3/31/2002,0
8503,9/30/2002,642
10130,12/31/2002,11617
17690,12/31/2002,0
33851,12/31/2002,6912
29532,12/31/2002,8704
9079,12/31/2002,0
27998,3/31/2002,0
25767,6/30/2002,4397
10333,3/31/2002,777
4195,6/30/2002,499
16512,6/30/2002,41972
15690,6/30/2002,8920
13849,9/30/2002,195171
18237,6/30/2002,20017
18020,9/30/2002,0
35492,12/31/2002,2736
7768,9/30/2002,393
15584,12/31/2002,0
27375,6/30/2002,0
4084,6/30/2002,50268
11821,9/30/2002,3238
2289,9/30/2002,15721
26519,9/30/2002,132
4919,3/31/2002,23883
34594,9/30/2002,1896
5307,9/30/2002,2080
7459,3/31/2002,52747
10559,6/30/2002,0
26881,9/30/2002,0
11469,3/31/2002,7
20628,12/31/2002,0
12511,6/30/2002,143
9293,12/31/2002,3037
35295,9/30/2002,5067
19559,6/30/2002,25868
27889,9/30/2002,71472
16387,12/31/2002,0
26967,12/31/2002,0
27643,9/30/2002,4160
131,9/30/2002,355940
31225,6/30/2002,0
2324,12/31/2002,0
34340,6/30/2002,27903
11865,3/31/2002,246
34777,12/31/2002,1631
11245,9/30/2002,14189
26832,3/31/2002,0
22756,3/31/2002,5312
34905,12/31/2002,173888
34876,12/31/2002,5783
4917,9/30/2002,22132
4161,9/30/2002,41404
14809,9/30/2002,1921
26816,12/31/2002,0
22957,3/31/2002,14947
4774,12/31/2002,0
14095,9/30/2002,14638
9433,9/30/2002,113901
1623,12/31/2002,1039
26576,9/30/2002,0
27281,9/30/2002,5599
9719,12/31/2002,407
5111,9/30/2002,2892
15275,3/31/2002,6267
3021,9/30/2002,0
57183,9/30/2002,26405
15216,12/31/2002,0
4097,9/30/2002,14678
1600,9/30/2002,2269
3694,3/31/2002,80
5907,12/31/2002,46900
3140,12/31/2002,0
15966,6/30/2002,27026
8896,3/31/2002,150
27389,3/31/2002,0
26426,9/30/2002,17893
19328,3/31/2002,27197
8202,12/31/2002,636
28092,9/30/2002,71506
9290,3/31/2002,8
27599,9/30/2002,4441
6058,6/30/2002,54346
8784,12/31/2002,0
17295,12/31/2002,5084
15806,12/31/2002,6875
13029,6/30/2002,5351
10831,9/30/2002,0
14246,12/31/2002,0
14326,3/31/2002,1046
17230,9/30/2002,0
17241,12/31/2002,10446
4753,12/31/2002,4418
34592,6/30/2002,1353
9991,6/30/2002,29600
34138,3/31/2002,9134
21573,6/30/2002,6337
8028,3/31/2002,3917
34997,3/31/2002,3538
30022,3/31/2002,10134
9179,3/31/2002,20516
27539,3/31/2002,0
10383,9/30/2002,39737
26283,6/30/2002,74
19835,12/31/2002,60320
18143,9/30/2002,9957
3821,6/30/2002,13300
6515,9/30/2002,539893
34505,3/31/2002,1213
11715,12/31/2002,37
32082,6/30/2002,0
7558,9/30/2002,109476
26822,9/30/2002,6338
31864,9/30/2002,0
14936,3/31/2002,7815
34837,9/30/2002,0
34130,12/31/2002,0
21085,6/30/2002,0
34784,3/31/2002,0
19355,6/30/2002,0
686,3/31/2002,6404
35123,3/31/2002,20114
15714,6/30/2002,0
29026,12/31/2002,5142
28010,12/31/2002,16588
34746,3/31/2002,0
13947,3/31/2002,115
3440,9/30/2002,5478
8330,9/30/2002,0
3684,9/30/2002,0
15945,6/30/2002,17245
35060,6/30/2002,0
7802,9/30/2002,86845
18190,9/30/2002,47363
14522,12/31/2002,2826
10439,3/31/2002,2313
8193,9/30/2002,7745
33506,3/31/2002,0
15111,9/30/2002,16845
1527,12/31/2002,26322
8943,3/31/2002,5415
25803,12/31/2002,0
15405,6/30/2002,179
34682,3/31/2002,4930
13000,12/31/2002,0
32487,12/31/2002,1424
35048,9/30/2002,4246
5211,12/31/2002,4027
22660,12/31/2002,11072
19040,12/31/2002,48502
35536,6/30/2002,6044
32940,12/31/2002,5224
31516,6/30/2002,14
9871,3/31/2002,4583
29708,12/31/2002,9091
12549,12/31/2002,12004
13083,6/30/2002,13971
1122,3/31/2002,0
34182,3/31/2002,3377
18385,9/30/2002,1479
5682,12/31/2002,10953
31953,6/30/2002,16964
33806,6/30/2002,61820
10528,12/31/2002,23622
21674,6/30/2002,69059
147,12/31/2002,3615
303,6/30/2002,0
1874,12/31/2002,48755
7511,12/31/2002,5128
19107,3/31/2002,25055
20382,9/30/2002,3521
35442,6/30/2002,5202
4673,9/30/2002,4921
31376,12/31/2002,30780
32656,12/31/2002,0
15113,6/30/2002,0
32536,9/30/2002,2499
25580,6/30/2002,31196
3514,3/31/2002,924452
17110,3/31/2002,1999
262,12/31/2002,176
2320,6/30/2002,1289
30600,3/31/2002,1313
15305,6/30/2002,3190
24679,12/31/2002,86
21883,12/31/2002,81127
34560,12/31/2002,1703
3031,3/31/2002,2586
12554,9/30/2002,7009
15939,3/31/2002,13541
34981,6/30/2002,6465
1484,6/30/2002,0
34216,3/31/2002,3112
19749,9/30/2002,2556
9963,3/31/2002,9091
20657,12/31/2002,0
32869,9/30/2002,0
10971,3/31/2002,0
10920,3/31/2002,7036
35132,9/30/2002,14181
17923,3/31/2002,1758
34876,9/30/2002,2925
8266,12/31/2002,18837
16470,6/30/2002,184362
2752,12/31/2002,12040
35374,9/30/2002,14191
1399,12/31/2002,2105
21955,3/31/2002,19
16205,3/31/2002,0
4775,6/30/2002,0
34448,6/30/2002,3462
25234,3/31/2002,81
1089,12/31/2002,2822
20198,3/31/2002,17168
11868,9/30/2002,118387
16473,12/31/2002,3120
57061,6/30/2002,19778
21851,12/31/2002,56724
4029,9/30/2002,40200
19498,9/30/2002,549
29227,12/31/2002,12066
11404,9/30/2002,392
18704,3/31/2002,16191
34760,12/31/2002,0
5271,12/31/2002,19374
21746,12/31/2002,0
10626,3/31/2002,1938
23989,9/30/2002,3786
14561,6/30/2002,1588
13104,12/31/2002,6206
4107,9/30/2002,3454
15242,3/31/2002,3865
27385,3/31/2002,21
26263,6/30/2002,3276
27503,6/30/2002,6185
10083,9/30/2002,31089
7658,6/30/2002,36017
14914,3/31/2002,0
34705,12/31/2002,949
16910,12/31/2002,8388
8563,9/30/2002,0
13655,3/31/2002,5791
30045,12/31/2002,1904
34286,6/30/2002,0
27485,3/31/2002,4589
3014,9/30/2002,5574
5633,9/30/2002,102769
27066,12/31/2002,0
4223,12/31/2002,5246
16204,6/30/2002,12284
1468,3/31/2002,2228
34171,3/31/2002,146
21290,6/30/2002,711
17995,9/30/2002,109
30076,12/31/2002,463480
8056,9/30/2002,19612
11409,6/30/2002,3147
4753,3/31/2002,3108
32838,3/31/2002,7650
6084,9/30/2002,102
21853,3/31/2002,1194
10073,6/30/2002,3269
13297,9/30/2002,19
17580,6/30/2002,1551
7151,3/31/2002,6331
34336,3/31/2002,63938
33526,9/30/2002,19804
8637,3/31/2002,8809
3188,6/30/2002,17385
34807,3/31/2002,3538
13798,3/31/2002,16369
29535,6/30/2002,28019
34776,9/30/2002,15335
19746,9/30/2002,0
27510,12/31/2002,0
3638,6/30/2002,0
27993,3/31/2002,81356
32711,12/31/2002,3890
12680,12/31/2002,0
4232,6/30/2002,497
57086,12/31/2002,0
23173,6/30/2002,49237
9947,12/31/2002,0
57107,9/30/2002,1468
30431,9/30/2002,637
29731,3/31/2002,50495
22653,6/30/2002,0
13168,9/30/2002,528
11761,6/30/2002,0
19835,6/30/2002,93865
8639,12/31/2002,6298
7938,3/31/2002,0
27601,9/30/2002,8153
10209,6/30/2002,3564
14674,6/30/2002,11343
9275,9/30/2002,882
3303,9/30/2002,0
23623,12/31/2002,607458
18209,12/31/2002,23045
2359,3/31/2002,48104
23277,6/30/2002,209
57280,6/30/2002,0
35111,12/31/2002,5583
10799,6/30/2002,2210
33435,12/31/2002,4950
35156,6/30/2002,0
33026,3/31/2002,4
3805,6/30/2002,0
14140,9/30/2002,31999
30804,12/31/2002,8
21848,3/31/2002,29102
35409,6/30/2002,2848
15873,12/31/2002,939
21111,12/31/2002,31898
12139,3/31/2002,59
10202,12/31/2002,323
6811,6/30/2002,12913
34071,6/30/2002,9521
24030,9/30/2002,3906
16799,3/31/2002,0
6976,9/30/2002,93125
28157,9/30/2002,0
15305,12/31/2002,7140
18626,3/31/2002,67
13955,12/31/2002,2086
34522,9/30/2002,3952
33483,6/30/2002,0
7274,6/30/2002,0
26555,3/31/2002,20564
8845,3/31/2002,0
9069,9/30/2002,9616
34995,12/31/2002,0
21478,12/31/2002,0
19644,6/30/2002,50057
5915,6/30/2002,815824
5343,3/31/2002,5577
1217,9/30/2002,402
15695,6/30/2002,7180
384,6/30/2002,1747
21152,3/31/2002,37
23450,6/30/2002,861
14853,9/30/2002,2337
1342,9/30/2002,403238
35409,3/31/2002,2964
20454,12/31/2002,2
90240,6/30/2002,4450
14194,9/30/2002,1558
30388,3/31/2002,72
105,9/30/2002,308
16234,12/31/2002,0
16488,9/30/2002,13836
15606,6/30/2002,300
29613,9/30/2002,47906
33785,9/30/2002,2887
3874,12/31/2002,39157
31100,3/31/2002,57544
8904,9/30/2002,6293
9819,12/31/2002,84
33857,6/30/2002,3576
35390,12/31/2002,6327
30284,9/30/2002,6914
26290,3/31/2002,1134
28866,9/30/2002,344331
26673,12/31/2002,77
15771,12/31/2002,12238
35586,9/30/2002,0
6750,12/31/2002,2958
23257,6/30/2002,1850
15237,9/30/2002,0
5406,3/31/2002,8
1973,9/30/2002,29
5436,9/30/2002,13
26620,6/30/2002,18504
28969,12/31/2002,0
20825,9/30/2002,0
35484,9/30/2002,0
35390,3/31/2002,0
20825,12/31/2002,0
1410,3/31/2002,17806
34750,12/31/2002,1746
33232,12/31/2002,0
9189,12/31/2002,5944
24862,3/31/2002,4374
35352,6/30/2002,4878
3019,3/31/2002,5594
31063,9/30/2002,112
18265,12/31/2002,5
30187,3/31/2002,37968
34598,6/30/2002,51495
32872,12/31/2002,25373
2794,3/31/2002,10596
34713,12/31/2002,30425
227,6/30/2002,3294
17922,9/30/2002,5758
23647,3/31/2002,48764
14864,9/30/2002,0
