id,date,security,asset,liability
13654,2002-12-31,1234,109546,99296
3680,2002-09-30,0,12080,10229
14058,2002-06-30,0,21602,19662
10647,2002-06-30,0,26673,22768
34798,2002-03-31,2866,66266,60247
6658,2002-06-30,82,32882,29918
34306,2002-09-30,0,96438,89209
32298,2002-06-30,25271,325960,303457
3287,2002-12-31,7990,25229,21104
31443,2002-03-31,0,55879,51443
19230,2002-09-30,307,47641,42422
22396,2002-03-31,0,359234,332809
7151,2002-06-30,11504,169896,159257
24472,2002-03-31,12703,109154,99927
25249,2002-06-30,7533,80149,72443
24443,2002-09-30,1478,17169,15689
35270,2002-09-30,0,47874,43150
10883,2002-03-31,0,50383,42470
5116,2002-12-31,0,74162,67974
1041,2002-12-31,39265,59912,50310
33121,2002-03-31,0,156656,143659
34017,2002-03-31,0,69053,63380
16495,2002-06-30,3036,29377,24469
35432,2002-09-30,0,20390,17674
1678,2002-12-31,0,192477,163973
4059,2002-03-31,111,99482,83058
15219,2002-12-31,65422,689296,633748
30341,2002-09-30,1750000,13500000,12600000
34247,2002-09-30,51273,385426,355915
2743,2002-06-30,25101,119223,109631
30954,2002-03-31,24589,71137,61003
29059,2002-12-31,1705,20607,17978
35489,2002-09-30,6060000,10200000,8660000
7025,2002-09-30,25957,128360,114793
49,2002-03-31,1064,25901,24318
5691,2002-09-30,10020,47314,43128
4619,2002-12-31,0,152278,135986
23066,2002-09-30,0,353706,319974
660,2002-03-31,10,507226,449391
28390,2002-03-31,0,133992,121283
9273,2002-09-30,39,45779,41237
27942,2002-12-31,51313,534917,484326
29950,2002-12-31,9300000,39800000,35600000
21988,2002-06-30,52,114769,105164
23626,2002-09-30,3861,102186,87130
15255,2002-09-30,11,45501,39701
35268,2002-03-31,3614,92359,84337
11151,2002-03-31,49766,370968,338367
34222,2002-06-30,0,171262,157629
12969,2002-03-31,27974,203856,190058
16539,2002-09-30,21048,254003,210113
30067,2002-12-31,46,30037,26043
26283,2002-12-31,56,138121,124593
32296,2002-06-30,0,1010000,953809
5392,2002-06-30,4678,27649,25339
34183,2002-12-31,0,104657,96911
90666,2002-12-31,0,15427,13774
28085,2002-03-31,1624,17151,15278
6830,2002-09-30,52960,635680,580230
34842,2002-06-30,936,87258,80799
31980,2002-06-30,302,49636,45617
22618,2002-12-31,5872,156547,144677
34407,2002-09-30,0,51866,47224
34462,2002-06-30,3144,88684,81516
21724,2002-12-31,44945,584540,513143
24108,2002-03-31,4774,162600,146983
29782,2002-03-31,16441,246032,225593
4972,2002-06-30,59929,529905,483168
35037,2002-06-30,85,66572,60363
33905,2002-06-30,4585,477923,429581
10170,2002-12-31,3577,43188,38803
2290,2002-09-30,5,191393,157058
14024,2002-09-30,1407,25220,23239
14639,2002-12-31,29,20914,19226
19794,2002-09-30,51328,405731,370629
31184,2002-06-30,58753,269814,246857
18984,2002-03-31,33952,115441,108466
13897,2002-06-30,86,138254,126345
3787,2002-09-30,8338,134713,123810
17209,2002-12-31,1050,69646,61078
25103,2002-06-30,0,509938,463713
22717,2002-12-31,23385,116236,103276
28938,2002-03-31,848,102612,90383
10875,2002-06-30,9510,81780,64319
32798,2002-03-31,4539,79111,72170
50028,2002-12-31,16905,305283,275395
737,2002-09-30,0,76306,70481
90017,2002-09-30,0,3542,1319
16038,2002-03-31,4290000,9150000,8690000
406,2002-12-31,12386,36581,27979
19641,2002-12-31,1947,17817,16107
27884,2002-09-30,113578,370362,323562
7278,2002-06-30,223485,1250000,1150000
358,2002-06-30,265,21348,18555
16116,2002-06-30,2493,40228,36364
11916,2002-12-31,14335,41233,35708
34073,2002-09-30,7934,476440,437242
3869,2002-09-30,15912,239590,212428
34857,2002-12-31,610,41911,39101
34139,2002-06-30,989,39307,35234
6078,2002-12-31,53,78166,70960
5863,2002-03-31,0,218522,187430
3721,2002-09-30,33603,199920,181523
35338,2002-06-30,2798,60540,53213
5401,2002-06-30,6903,74515,64626
18120,2002-06-30,0,41378,37587
33956,2002-12-31,0,2694,588
34320,2002-03-31,0,63295,57735
6728,2002-03-31,0,59065,49575
1299,2002-09-30,4390,23293,21355
2303,2002-03-31,426,12098,11011
2111,2002-03-31,132624,2320000,2110000
11475,2002-12-31,14542,57508,53406
12349,2002-09-30,20,49126,45783
17975,2002-03-31,124,57274,52859
27367,2002-12-31,14408,426715,389405
9793,2002-12-31,0,83183,75083
28276,2002-12-31,239,31301,28508
8273,2002-03-31,224641,7280000,6750000
10894,2002-03-31,0,39562,36171
9636,2002-06-30,0,24251,20016
8118,2002-06-30,5203,124028,109637
32473,2002-03-31,105637,523502,484527
11063,2002-03-31,1291,10600000,9740000
16579,2002-12-31,0,264645,227539
26839,2002-03-31,0,2748,504
1651,2002-03-31,285,15808,14571
18223,2002-03-31,1645,84662,75454
664,2002-12-31,16486,451871,418197
27091,2002-03-31,21903,258654,239101
6128,2002-03-31,366,123978,107488
9064,2002-03-31,7900,250361,222493
11907,2002-06-30,0,85716,70768
10629,2002-03-31,0,46923,43720
35067,2002-03-31,6102,72729,66503
24227,2002-06-30,14471,93866,87023
18361,2002-09-30,472,114233,100995
18478,2002-03-31,0,2610000,2130000
9329,2002-03-31,0,189389,171593
20830,2002-12-31,22121,704856,646839
8709,2002-06-30,0,74704,68675
22572,2002-06-30,39006,558543,476807
10200,2002-12-31,0,16525,14335
22393,2002-09-30,5077,41122,38415
27543,2002-09-30,3315,122825,111641
26727,2002-12-31,2568,27507,24303
21272,2002-12-31,7644,307000,286835
19513,2002-06-30,1847,108502,98453
1862,2002-06-30,1637,52922,46306
22354,2002-06-30,1233,364208,329067
11243,2002-03-31,1467,97176,88682
25122,2002-12-31,11607,138209,123865
18117,2002-06-30,224042,804657,748459
12705,2002-03-31,39,69635,62301
33653,2002-06-30,0,1850000,1850000
31263,2002-12-31,3355,392126,362002
7582,2002-12-31,0,28069,24903
33311,2002-03-31,792,48551,42580
313,2002-12-31,18291,213411,197981
15815,2002-09-30,66403,945982,857461
30248,2002-09-30,8066,114537,104830
5801,2002-03-31,6026,104680,94042
18984,2002-09-30,39087,124219,116630
27789,2002-12-31,14,341616,287135
21663,2002-09-30,101,115656,106685
6962,2002-06-30,73683,447097,381647
90286,2002-12-31,12528,299463,271143
16695,2002-12-31,14807,144427,130827
12899,2002-09-30,0,81825,73910
34473,2002-12-31,8135,129740,119422
57265,2002-06-30,0,115806,105563
4156,2002-06-30,7547,46943,41568
20769,2002-03-31,0,34850,30545
34681,2002-12-31,49087,296755,269215
57164,2002-03-31,6197,11617,5440
2691,2002-09-30,17914,469901,440185
28599,2002-12-31,6620,351290,302669
26907,2002-06-30,0,61202,53418
10136,2002-03-31,17221,176919,162243
27744,2002-12-31,16439,772795,681355
7759,2002-03-31,137182,1090000,990592
10346,2002-12-31,80739,584560,539285
14275,2002-06-30,28,24276,22399
2792,2002-09-30,11411,86276,77505
10987,2002-09-30,16428,79190,70098
8730,2002-06-30,3319,28718,24585
16853,2002-06-30,120216,3340000,2570000
91247,2002-03-31,1896,124039,102089
14208,2002-03-31,3054,49015,45254
15496,2002-06-30,241,83531,70103
31188,2002-09-30,890,93778,86047
22205,2002-12-31,0,11048,9988
1487,2002-09-30,34748,905194,807779
29899,2002-09-30,1417,32432,25732
9772,2002-03-31,421,32334,29942
11715,2002-06-30,41,37986,33619
26798,2002-03-31,0,65258,59211
21649,2002-09-30,0,190744,174153
10814,2002-09-30,13710,258325,236988
21468,2002-12-31,59469,559268,508614
35118,2002-03-31,0,19035,16835
11675,2002-06-30,57,22739,20654
9525,2002-09-30,3462,55738,51444
13551,2002-06-30,410,23722,21717
9172,2002-09-30,1,111202,100468
30099,2002-03-31,13660,215629,199942
33778,2002-06-30,2514,2180000,1310000
15369,2002-06-30,717,22135,18875
15336,2002-09-30,5957,76073,69083
11181,2002-09-30,6600,45327,41567
1895,2002-03-31,8811,126274,112821
14771,2002-12-31,16796,109908,92658
28051,2002-12-31,25163,154450,132406
13656,2002-09-30,6,191034,170526
9871,2002-12-31,7631,136915,109145
26704,2002-09-30,0,98766,90080
34237,2002-12-31,3466,70163,64474
20360,2002-03-31,0,79471,70602
90147,2002-06-30,32216,245116,222829
16126,2002-03-31,2769,153009,142048
23597,2002-03-31,960,99064,90582
33826,2002-03-31,178979,1590000,1450000
29866,2002-09-30,50456,203212,173295
4821,2002-12-31,60208,1330000,1250000
8188,2002-06-30,2338,66854,59924
32652,2002-03-31,5638,54700,35608
29953,2002-06-30,115033,251091,206778
23275,2002-03-31,3883,281394,260133
30812,2002-03-31,37716,229007,213017
19668,2002-03-31,2307,144862,116085
27575,2002-03-31,0,14598,529
5174,2002-09-30,8584,93977,86301
17474,2002-06-30,19467,73732,63264
16240,2002-06-30,0,228769,214331
27589,2002-06-30,35445,794664,728426
6268,2002-06-30,166376,821031,741797
175,2002-03-31,11926,78403,69145
23894,2002-06-30,0,41024,36769
9645,2002-12-31,911,62896,58144
35208,2002-06-30,0,49528,38415
3677,2002-06-30,9329,123207,109836
3649,2002-12-31,26463,436917,389948
26537,2002-03-31,10,60767,54557
34864,2002-06-30,26452,164500,152557
17632,2002-12-31,0,12542,10687
4803,2002-06-30,5675,182690,167853
12206,2002-12-31,7236,125441,114348
101,2002-12-31,0,73072,65312
30024,2002-09-30,420614,1800000,1660000
19603,2002-03-31,0,157478,141560
1545,2002-09-30,1528,375572,338055
16175,2002-09-30,47424,340901,308938
18740,2002-06-30,8569,118548,107935
19689,2002-03-31,2908,66211,60869
20927,2002-09-30,0,167567,155937
27344,2002-09-30,19902,135356,124036
34059,2002-06-30,30245,382685,354687
26543,2002-03-31,5585,114226,105174
3898,2002-09-30,8018,47656,42649
24120,2002-12-31,518,85937,79266
6183,2002-03-31,1472,64003,56087
17719,2002-12-31,0,17141,15496
28886,2002-09-30,26430,229060,210841
57300,2002-09-30,14596,67118,57040
29993,2002-03-31,10118,181371,160287
10526,2002-03-31,0,34389,31034
13992,2002-06-30,0,18197,15455
28361,2002-09-30,43270,302892,276842
22370,2002-03-31,15863,183760,167760
57096,2002-03-31,0,18028,8958
35354,2002-06-30,0,14530,7700
3256,2002-12-31,302,9081,8203
23091,2002-09-30,907,1010000,918788
57099,2002-06-30,188,37086,33488
488,2002-09-30,19727,125238,112775
33540,2002-03-31,30729,356532,333409
6845,2002-06-30,0,313526,279954
5087,2002-06-30,988,61602,55386
1491,2002-12-31,1561,56594,51616
33380,2002-06-30,729,99498,90090
4219,2002-09-30,967,117481,105735
34344,2002-12-31,30479,125680,117342
11603,2002-09-30,4,61532,57022
27736,2002-03-31,33,29086,27184
324,2002-06-30,13088,268163,241847
5754,2002-03-31,3083,53849,43720
963,2002-12-31,5539,134108,118322
34594,2002-03-31,934,56484,48719
15134,2002-03-31,219,96968,85285
35039,2002-03-31,0,39347,35820
34075,2002-06-30,0,704432,629691
3759,2002-03-31,5401,110200,96710
14281,2002-09-30,454,21652,17023
26773,2002-03-31,23084,260889,234733
12206,2002-06-30,9259,119627,108471
30174,2002-09-30,2450000,5860000,5440000
27549,2002-09-30,3465,332623,303849
11261,2002-09-30,586,16729,15137
19681,2002-03-31,23957,157004,144427
11767,2002-03-31,13832,64564,58644
33340,2002-03-31,4057,276326,249131
19660,2002-09-30,15845,189862,175137
22268,2002-06-30,21814,92134,83456
91309,2002-06-30,1982,105995,39068
12388,2002-06-30,12880,80231,74498
16207,2002-06-30,897,173002,158696
8694,2002-12-31,0,27032,22213
28486,2002-03-31,18865,156133,140144
22394,2002-09-30,88,62091,53670
8560,2002-09-30,146,52287,46338
35015,2002-09-30,0,44998,41433
34589,2002-03-31,182323,806752,756796
22954,2002-06-30,15781,38120,32669
27752,2002-03-31,22775,73100,47839
4690,2002-12-31,1047,35440,31180
6180,2002-03-31,0,62874,53515
16370,2002-06-30,9363,124374,117362
15035,2002-09-30,2153,45939,39957
15848,2002-09-30,2173,195125,178664
21784,2002-12-31,13096,93771,81783
3564,2002-12-31,13061,225135,202248
28837,2002-03-31,0,118993,111896
8209,2002-09-30,3456,25700,23391
26426,2002-03-31,17203,410135,380876
21435,2002-06-30,17152,535677,489281
9246,2002-09-30,107203,378340,344486
5313,2002-03-31,101,53349,47163
4509,2002-06-30,0,63157,56664
34219,2002-06-30,510,64642,58656
5062,2002-06-30,5749,193705,171540
57061,2002-12-31,27458,149996,134815
13926,2002-03-31,0,20964,17390
30971,2002-03-31,9565,11200000,8610000
26800,2002-12-31,8030000,40600000,36900000
30330,2002-03-31,122,107536,91844
35564,2002-06-30,1565,22088,16919
4476,2002-09-30,0,27020,23012
15945,2002-09-30,19433,126807,117871
1965,2002-09-30,0,21391,19519
18710,2002-12-31,6266,88169,81812
7213,2002-06-30,16100000,487000000,449000000
13779,2002-03-31,0,348225,306970
20202,2002-06-30,34844,309969,284583
32614,2002-03-31,525429,2870000,2680000
10469,2002-09-30,1804,38137,32161
21643,2002-06-30,0,248643,221432
1209,2002-06-30,38717,288467,263244
19540,2002-12-31,1660,87923,80118
15960,2002-12-31,3720000,21800000,19700000
23864,2002-03-31,0,161484,149091
26184,2002-12-31,21548,107754,97965
9846,2002-03-31,1080000,55300000,50600000
13567,2002-09-30,0,14183,11438
35578,2002-06-30,85,44008,39805
13274,2002-09-30,0,97470,90628
27894,2002-09-30,3725,87622,78055
10969,2002-03-31,1841,24614,22206
29881,2002-12-31,1858,186755,162935
925,2002-06-30,0,85937,77306
12299,2002-09-30,3017,97265,90804
10142,2002-06-30,21088,34624,30255
7404,2002-09-30,77544,432703,386209
20024,2002-03-31,0,1745,510
57222,2002-09-30,15761,47226,35470
3387,2002-09-30,29727,404311,358397
31068,2002-12-31,6433,48033,45248
34137,2002-12-31,9760,267032,246188
1414,2002-09-30,0,47873,40361
18659,2002-09-30,44037,190039,175288
33806,2002-12-31,71104,194907,181874
9970,2002-03-31,1182,47815,44355
6872,2002-03-31,5297,67415,62843
15219,2002-03-31,86178,648337,596271
34920,2002-06-30,165,61151,54443
19604,2002-09-30,0,54205,47252
17104,2002-03-31,756,35092,31658
33136,2002-12-31,3276,150356,138570
22643,2002-03-31,17636,359004,329049
10636,2002-06-30,0,39507,34911
24481,2002-03-31,3595,95817,88863
33996,2002-09-30,5804,109721,102105
29594,2002-12-31,233,145079,120931
15555,2002-12-31,10,224211,205801
34076,2002-06-30,14136,146875,136913
9377,2002-12-31,0,19372,17237
15664,2002-06-30,14886,99097,90364
34222,2002-03-31,0,167971,154830
5682,2002-09-30,10610,74467,65967
57414,2002-12-31,0,11524,4270
24603,2002-06-30,14487,96817,88456
9947,2002-09-30,0,50676,41707
34189,2002-09-30,474,128645,117808
26516,2002-09-30,0,104284,97405
12298,2002-03-31,38,18783,16867
3405,2002-03-31,4279,57640,47700
30278,2002-03-31,7080000,54200000,50000000
17766,2002-09-30,229,272806,252117
32334,2002-06-30,3590,111455,100251
1860,2002-12-31,0,33171,26801
18396,2002-03-31,6104,1870000,1640000
1597,2002-06-30,21,156487,142719
9694,2002-12-31,189881,811448,752703
14922,2002-03-31,0,78803,72305
24080,2002-06-30,424,68174,61365
134,2002-12-31,13185,154107,141160
25910,2002-03-31,48027,488350,451750
5749,2002-09-30,15198,107008,98160
28530,2002-06-30,262,121961,100539
34538,2002-12-31,19973,261825,243739
9860,2002-03-31,5304,24783,22081
7123,2002-06-30,37179,308728,281665
20408,2002-12-31,5678,255863,234722
34779,2002-12-31,0,5219,1077
3377,2002-03-31,600,46855,41691
9176,2002-09-30,3250,144386,124896
34960,2002-09-30,2879,109796,100721
912,2002-03-31,613,170869,154811
1281,2002-12-31,115891,2080000,1870000
4029,2002-03-31,41430,283123,255512
23632,2002-09-30,0,193319,180555
15098,2002-03-31,0,15861,12958
2412,2002-09-30,11837,32968,29143
27139,2002-06-30,1891,177841,163472
22549,2002-06-30,0,27865,20973
30155,2002-06-30,0,340565,282307
19695,2002-03-31,279640,1110000,1040000
22942,2002-09-30,541,72418,66754
13815,2002-06-30,10923,158504,139796
34068,2002-06-30,0,170790,157409
11026,2002-06-30,383,18730,16786
30441,2002-06-30,137619,437255,375673
34655,2002-06-30,0,70237,64015
27207,2002-03-31,253,30626,27291
27375,2002-03-31,0,312314,283927
34430,2002-09-30,579,93246,87240
28462,2002-06-30,1229,68192,62673
3067,2002-09-30,22381,195773,171131
11578,2002-03-31,2981,930979,828877
9,2002-06-30,39440,361953,332900
4170,2002-06-30,5861,110986,96770
23594,2002-03-31,138619,1670000,1510000
34237,2002-09-30,2582,61659,56126
10045,2002-06-30,581,62509,54549
35052,2002-06-30,15177,77436,71161
5278,2002-09-30,5445,37934,32693
8152,2002-03-31,102806,617809,560100
10122,2002-06-30,7320,57153,52203
5677,2002-12-31,21420,118125,109588
30397,2002-12-31,26068,282886,242793
21635,2002-12-31,4,38547,35829
18621,2002-06-30,2808,155660,133939
29847,2002-03-31,17326,334793,308653
9243,2002-09-30,119341,1250000,1130000
22559,2002-09-30,7658,198405,171381
34405,2002-06-30,0,80392,77066
10791,2002-06-30,2662,42395,37669
32408,2002-03-31,20585,181727,168269
33417,2002-09-30,17077,149926,137167
22924,2002-06-30,0,155278,140418
30617,2002-09-30,87104,334519,313007
32073,2002-12-31,433,196777,172427
4829,2002-03-31,0,183421,152382
17633,2002-03-31,45135,586409,541259
10015,2002-09-30,2,26167,22130
13881,2002-09-30,4839,98017,86451
6605,2002-12-31,13780,313151,293702
6574,2002-03-31,7505,139951,125862
10218,2002-12-31,3370,164068,146230
14812,2002-09-30,0,42905,39536
3268,2002-09-30,464,135461,119285
2330,2002-12-31,148,55265,50623
225,2002-12-31,0,17735,16364
5305,2002-09-30,107554,1880000,1720000
23265,2002-12-31,108767,298416,272161
2301,2002-03-31,111,24997,21600
27052,2002-03-31,8037,308400,284192
35381,2002-03-31,3201,55072,47045
12224,2002-09-30,0,173906,158014
24957,2002-09-30,117,65633,60707
11935,2002-06-30,0,184868,168595
34763,2002-12-31,0,44248,40360
28315,2002-06-30,0,84090,77164
33921,2002-06-30,2364,118104,105183
29514,2002-09-30,146,11150,9772
8174,2002-06-30,682,89796,73797
1417,2002-12-31,4548,92449,81453
15007,2002-12-31,3019,34093,29733
5742,2002-09-30,13108,186009,171611
19858,2002-03-31,0,509217,469545
34659,2002-06-30,173733,3250000,2940000
14404,2002-09-30,0,14162,11847
35480,2002-12-31,722,84311,77569
10468,2002-12-31,5842,24103,22137
35016,2002-06-30,0,70018,63040
32349,2002-09-30,7148,60712,54445
24350,2002-09-30,21291,73066,67325
6233,2002-12-31,1829,55159,48913
16834,2002-12-31,2939,17130,14729
9536,2002-09-30,43,203820,183408
17093,2002-09-30,611,303861,267879
5161,2002-12-31,986,53108,49051
27542,2002-06-30,286162,629957,587048
30656,2002-06-30,0,26020,23900
10675,2002-12-31,475,14102,12725
8858,2002-09-30,262,28051,24783
16581,2002-12-31,28,27566,25627
11003,2002-03-31,615,51672,46234
18484,2002-03-31,9229,56279,52093
21874,2002-12-31,0,101767,94053
16567,2002-12-31,4846,31661,28265
1972,2002-06-30,298,40220,33947
33583,2002-06-30,89035,614371,567713
8511,2002-03-31,456,86840,79715
34812,2002-03-31,6849,122580,110840
35049,2002-03-31,5650,74759,66794
21672,2002-12-31,0,44966,40944
11666,2002-03-31,24147,276621,257095
11469,2002-06-30,6,20763,18281
17410,2002-03-31,0,14666,13347
9204,2002-12-31,0,375439,311442
19237,2002-09-30,13617,237339,214520
57023,2002-09-30,810,57294,51925
15266,2002-09-30,0,18189,16490
10696,2002-06-30,0,83307,75355
33925,2002-03-31,0,97038,91602
16283,2002-09-30,1987,25583,22942
15760,2002-12-31,29518,147598,120778
2057,2002-12-31,70,60912,56153
1730,2002-12-31,5353,60771,52636
17964,2002-03-31,0,303014,269084
33188,2002-12-31,0,125219,95090
15883,2002-09-30,43081,243524,220601
3148,2002-06-30,2334,46449,42455
33497,2002-03-31,90,76944,33033
4534,2002-03-31,83903,969782,870434
22536,2002-06-30,0,89115,83801
26567,2002-12-31,8,89649,74610
31469,2002-09-30,1620000,2570000,2400000
18561,2002-09-30,1075,74914,70046
3934,2002-12-31,0,15082,13347
34665,2002-12-31,0,84311,78213
15067,2002-06-30,0,8374,7408
9059,2002-03-31,23089,58066,53114
1205,2002-03-31,0,11907,10686
16315,2002-09-30,2667,23000,20085
10678,2002-06-30,1197,121849,104295
34353,2002-09-30,0,73784,62404
17863,2002-06-30,418,277187,257650
956,2002-03-31,0,94298,82617
5558,2002-06-30,13272,119307,109154
35187,2002-12-31,1742,40460,36731
12985,2002-06-30,14277,128894,119612
33901,2002-12-31,37235,492921,450277
35383,2002-12-31,15715,139920,129400
15183,2002-09-30,935,39302,36347
35431,2002-06-30,3770,42673,37428
57057,2002-12-31,0,113147,104428
12410,2002-06-30,30947,95185,85326
170,2002-06-30,193,17485,14942
10159,2002-12-31,13412,154343,138888
1610,2002-09-30,27567,138605,122313
17959,2002-06-30,0,73466,64691
29141,2002-12-31,3691,218642,196469
20134,2002-06-30,13269,182961,168747
17513,2002-12-31,2041,41271,36314
90181,2002-03-31,206,251265,232837
19294,2002-12-31,10492,45184,36064
34148,2002-12-31,0,60686,55868
10086,2002-09-30,214,169374,155979
24829,2002-03-31,2,272765,246900
18129,2002-06-30,158666,787223,713639
3184,2002-12-31,0,41604,36382
3282,2002-12-31,0,38714,35224
4791,2002-06-30,3621,78102,69790
5449,2002-06-30,8302,477654,442686
16082,2002-12-31,7563,38391,33817
4288,2002-09-30,5801,122307,111549
1650,2002-09-30,2480,225165,207772
34760,2002-03-31,0,82862,76633
34868,2002-09-30,2735,208625,191737
57285,2002-06-30,2036,17464,7686
9462,2002-03-31,6992,74266,68019
24244,2002-06-30,3526,77128,69699
29575,2002-09-30,72205,436814,403788
4288,2002-12-31,6138,131375,120393
5229,2002-03-31,8341,104053,95522
34369,2002-09-30,2576,145677,131982
5398,2002-12-31,0,21974,18276
18717,2002-03-31,0,79845,69565
26268,2002-03-31,862,18843,17240
8235,2002-12-31,48014,399310,362633
31345,2002-06-30,0,16627,14974
14994,2002-09-30,5,80466,71687
28285,2002-09-30,71780,877249,789422
11782,2002-03-31,6734,117056,96426
33954,2002-03-31,337434,16800000,14800000
441,2002-09-30,160565,948992,852571
28710,2002-03-31,645396,1050000,962478
11860,2002-06-30,1993,279799,246513
35393,2002-12-31,1425,37527,32844
35029,2002-06-30,6975,105381,97370
20989,2002-12-31,33197,229742,210063
5915,2002-03-31,657534,2020000,1840000
17522,2002-12-31,8,17594,15938
23470,2002-09-30,99468,236760,219906
13992,2002-09-30,0,17923,15125
33802,2002-03-31,620,15247,12825
12241,2002-03-31,1319,178138,164838
6725,2002-12-31,3130,146457,132906
35328,2002-03-31,3929,6779,1135
23927,2002-09-30,9009,68221,61576
29238,2002-12-31,5784,100824,74260
5557,2002-03-31,0,43095,39096
27209,2002-03-31,847,298537,274403
35269,2002-03-31,0,43527,38960
19531,2002-09-30,155,374636,326430
27041,2002-03-31,245200,324596,306749
34190,2002-06-30,0,64179,58943
8879,2002-12-31,19175,445607,413859
28612,2002-09-30,9232,266878,241891
34945,2002-12-31,15245,145927,133040
10178,2002-12-31,0,26971,23486
9420,2002-09-30,169,35159,32331
18055,2002-12-31,0,286153,265778
15455,2002-03-31,0,424201,398497
11685,2002-03-31,7805,74283,67068
3792,2002-09-30,40269,231208,203127
14029,2002-09-30,4603,21262,15450
22081,2002-12-31,28444,125998,112981
27678,2002-09-30,4679,274137,254166
57126,2002-03-31,13491,227923,207453
28673,2002-03-31,148862,1010000,929642
5335,2002-03-31,6534,220448,185319
13600,2002-06-30,1139,51418,44018
5629,2002-03-31,0,9664,8668
32296,2002-03-31,0,984095,925946
33458,2002-03-31,13183,180429,163760
22769,2002-12-31,1874,62827,52507
8310,2002-03-31,8118,121659,108643
34104,2002-12-31,6012,151988,139726
1522,2002-03-31,4892,153884,131706
33953,2002-09-30,5316,196888,181891
5408,2002-12-31,2999,46878,42230
27799,2002-06-30,21701,245993,222658
5485,2002-09-30,38571,116885,103501
12203,2002-06-30,0,294531,262628
15164,2002-03-31,0,52223,41612
35497,2002-09-30,0,28394,25828
14567,2002-09-30,18784,244783,222986
12349,2002-06-30,22,48334,45108
29849,2002-12-31,7787,152302,137787
30358,2002-06-30,16,51803,43100
4640,2002-12-31,1299,39649,36175
35331,2002-06-30,0,28416,9758
9199,2002-12-31,2279,149678,136192
3348,2002-06-30,25770,96923,79964
14898,2002-03-31,1092,27351,25318
14714,2002-06-30,746,22256,19016
4386,2002-12-31,7787,54760,49477
9978,2002-03-31,81230,334707,302883
22756,2002-06-30,5130,74545,65960
17793,2002-06-30,45132,115888,104472
15367,2002-09-30,5045,79545,72153
22496,2002-03-31,0,125026,114327
16394,2002-06-30,200,34006,29206
8889,2002-09-30,0,14486,13326
18221,2002-09-30,3690000,13200000,12000000
33121,2002-12-31,0,162491,147491
21591,2002-06-30,19563,215999,194129
24655,2002-06-30,9268,237443,213451
18780,2002-06-30,0,53873,49596
28925,2002-03-31,8273,121877,111439
6596,2002-09-30,62710,329738,305210
28417,2002-03-31,5857,48138,41072
19438,2002-06-30,202,32707,29526
23244,2002-03-31,2193,24803,22634
16889,2002-03-31,113064,972343,901761
34656,2002-12-31,25393,187759,171473
11680,2002-03-31,6740,98947,91389
26564,2002-12-31,20721,125353,114058
1833,2002-03-31,0,186275,162976
8274,2002-06-30,0,34776,30273
35220,2002-12-31,1027,40625,37465
35224,2002-03-31,4398,33068,29212
33371,2002-06-30,0,9350,555
9179,2002-06-30,28531,71254,64920
10200,2002-09-30,0,16082,13874
25654,2002-03-31,11393,103407,93783
57362,2002-12-31,0,12618,7290
11895,2002-09-30,11951,121161,106420
18734,2002-06-30,3363,152583,131899
15779,2002-06-30,0,80810,70321
15345,2002-12-31,20854,56114,51264
14485,2002-03-31,2490,8861,8274
1597,2002-09-30,7,162470,148032
34717,2002-09-30,6831,138878,128260
9349,2002-12-31,1302,35382,32080
4247,2002-03-31,15474,192034,179535
34249,2002-03-31,5772,59038,53613
33644,2002-12-31,28638,152577,140754
14842,2002-03-31,2591,40936,37180
19827,2002-09-30,70,242919,212799
11895,2002-06-30,12108,119806,105252
16472,2002-06-30,84,9333,7964
30281,2002-03-31,7767,53339,48626
14694,2002-06-30,71,29167,26923
10898,2002-09-30,113,23767,20558
8827,2002-09-30,5432,71588,58956
9751,2002-03-31,10058,101622,93019
9998,2002-06-30,2030,116503,107529
12610,2002-09-30,5996,146890,129735
2286,2002-06-30,11230,27740,24635
35595,2002-06-30,0,8962,7148
31198,2002-12-31,0,122005,109421
33883,2002-12-31,2292,311512,284481
35420,2002-09-30,449,41180,37285
17282,2002-06-30,0,304255,276890
7230,2002-03-31,654520,3570000,3300000
3673,2002-09-30,5883,45753,42539
28060,2002-09-30,3197,122225,113533
19498,2002-06-30,682,121963,110564
5197,2002-12-31,4528,45379,39812
8276,2002-03-31,520,37593,31896
3232,2002-09-30,7679,19846,17103
363,2002-12-31,9571,170907,157678
15205,2002-03-31,0,14792,12792
34647,2002-06-30,0,98094,86126
26941,2002-09-30,4284,19591,17414
21971,2002-03-31,57,57178,51553
34985,2002-03-31,0,62908,57943
1756,2002-06-30,0,14936,12959
34185,2002-12-31,3565,51767,47165
24577,2002-12-31,0,38211,34754
10146,2002-12-31,12524,497064,451556
18136,2002-09-30,2796,78274,68314
24902,2002-06-30,5067,48667,44536
8314,2002-09-30,420,76195,69876
22486,2002-03-31,43387,122878,111728
8511,2002-09-30,276,89808,79101
26543,2002-09-30,4700,121103,111533
17047,2002-03-31,10289,50877,46273
23992,2002-03-31,76764,843438,735977
16311,2002-06-30,1616,23195,19554
90286,2002-09-30,13062,294203,266743
35344,2002-06-30,3062,30866,26685
26876,2002-03-31,1350000,5050000,4670000
27034,2002-03-31,2584,157794,146072
35280,2002-06-30,0,192226,169855
